Pitcher,PitchType,Speed,PitchDateTime,Batter,HitType,SwingAction,PitchCall,SessionPitchID,PitchDate,PitchTime,SpinRate,ReleaseHeight,ReleaseSide,Extension,Tilt,InducedVerticalBreak,HorizontalBreak,VerticalApproachAngle,HorizontalApproachAngle,ZoneLocation,session_id,pitch_location_side_ft,pitch_location_height_ft,Zone,in_out,abv_vert_break,abv_hori_break,event,hit_type,hit
Jack Metzger,Fastball,90.2,16/02/2024 18:11,Nathan Cmeyla,NA,No Swing,BallCalled,80,16/02/2024,18:11:00,2301,4.85,1.98,5.6,2024-03-08T06:45:00Z,11.9,14.6,-4.84,-1.54,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.79,2.41,0,0,11.9,14.6,Take,NA,0
Jack Metzger,Fastball,89.7,16/02/2024 18:12,Nathan Cmeyla,NA,No Swing,FoulBall,81,16/02/2024,18:12:00,2220,4.82,2.2,5.5,2024-03-08T07:00:00Z,10.3,16.5,-5.22,0.17,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.84,2.23,0,0,10.3,16.5,Foul Ball,NA,0
Jack Metzger,Fastball,90.7,16/02/2024 18:12,Nathan Cmeyla,NA,No Swing,BallCalled,82,16/02/2024,18:12:00,2242,4.75,2.14,5.4,2024-03-08T06:45:00Z,12.6,15,-4.98,0.61,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.32,2.1,0,0,12.6,15,Take,NA,0
Jack Metzger,Fastball,90.2,16/02/2024 18:12,Nathan Cmeyla,GroundBall,Hit,InPlay,83,16/02/2024,18:12:00,2175,5.02,1.92,5.2,2024-03-08T07:00:00Z,7.1,12.8,-5.78,-0.74,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.05,2.16,2,1,7.1,12.8,Hit,Ground Ball,1
Jack Metzger,Cutter,82.1,16/02/2024 18:13,Jackson Hower,NA,No Swing,BallCalled,84,16/02/2024,18:13:00,1857,5.11,1.94,4.7,2024-03-08T16:45:00Z,4.8,-0.4,-7.22,-2.07,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.03,1.79,2,1,4.8,0.4,Take,NA,0
Jack Metzger,Fastball,89.1,16/02/2024 18:13,Jackson Hower,NA,No Swing,BallCalled,85,16/02/2024,18:13:00,2255,4.99,1.65,5.2,2024-03-08T07:00:00Z,9.4,16.3,-4.44,-0.52,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.34,3.31,7,1,9.4,16.3,Take,NA,0
Jack Metzger,Cutter,81.6,16/02/2024 18:14,Jackson Hower,NA,No Swing,BallCalled,86,16/02/2024,18:14:00,1853,5.14,1.96,4.9,2024-03-08T06:15:00Z,1.6,1.2,-7.46,-1.51,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.43,2,3,1,1.6,1.2,Take,NA,0
Jack Metzger,Fastball,89.9,16/02/2024 18:14,Jackson Hower,NA,No Swing,BallCalled,87,16/02/2024,18:14:00,2238,5.1,1.81,5.6,2024-03-08T06:45:00Z,11.2,15.5,-5.45,-1.27,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.8,2.19,0,0,11.2,15.5,Take,NA,0
Jack Metzger,Cutter,81.6,16/02/2024 18:14,Jackson Hower,LineDrive,Hit,FoulBall,88,16/02/2024,18:14:00,1853,5.14,1.96,4.9,2024-03-08T06:15:00Z,1.6,1.2,-7.46,-1.51,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.43,2,3,1,1.6,1.2,Foul Ball,Line Drive,0
Jack Metzger,Undefined,89.1,16/02/2024 18:15,Milo Suarez,NA,No Swing,BallCalled,89,16/02/2024,18:15:00,2157,5.45,2.17,5.3,NA,NA,NA,NA,NA,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.09,1.82,2,1,NA,NA,Take,NA,0
Clark Gilmore,Fastball,85.5,16/02/2024 18:17,Zack Casebonne,NA,No Swing,BallCalled,90,16/02/2024,18:17:00,2210,3.62,2.62,4.9,2024-03-08T07:15:00Z,6.1,13.9,-5.12,-0.01,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.34,1.81,0,0,6.1,13.9,Take,NA,0
Clark Gilmore,Undefined,85.5,16/02/2024 18:17,Zack Casebonne,NA,No Swing,BallCalled,91,16/02/2024,18:17:00,2237,3.67,2.72,5.1,2024-03-08T07:00:00Z,5.7,9.3,-5.14,-4.12,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.99,1.91,0,0,5.7,9.3,Take,NA,0
Clark Gilmore,Undefined,85.3,16/02/2024 18:18,Zack Casebonne,LineDrive,Hit,InPlay,92,16/02/2024,18:18:00,2288,3.8,2.74,4.9,2024-03-08T06:45:00Z,7.1,9.9,-4.7,-2.98,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.96,2.35,0,0,7.1,9.9,Hit,Line Drive,1
Clark Gilmore,Fastball,85.4,16/02/2024 18:18,Nico Banez,NA,No Swing,BallCalled,93,16/02/2024,18:18:00,2353,3.66,2.85,NA,2024-03-08T07:00:00Z,4.7,8.4,-4.2,1.25,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,3.29,3,0,0,4.7,8.4,Take,NA,0
Clark Gilmore,Fastball,85.8,16/02/2024 18:19,Nico Banez,GroundBall,Hit,InPlay,94,16/02/2024,18:19:00,2330,3.65,2.93,NA,2024-03-08T07:00:00Z,9.1,13.8,-4.02,-0.11,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.55,2.69,0,0,9.1,13.8,Hit,Ground Ball,1
Clark Gilmore,ChangeUp,77.5,16/02/2024 18:19,AJ Demastrie,NA,No Swing,BallCalled,95,16/02/2024,18:19:00,1593,4.17,2.71,5,2024-03-08T08:00:00Z,0.2,15.4,-6.65,-0.16,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.13,2.35,0,0,0.2,15.4,Take,NA,0
Clark Gilmore,Fastball,86.7,16/02/2024 18:20,AJ Demastrie,GroundBall,Hit,InPlay,96,16/02/2024,18:20:00,2242,3.82,2.78,4.9,2024-03-08T07:15:00Z,4.4,12.7,-5.32,-1.39,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.31,1.87,3,1,4.4,12.7,Hit,Ground Ball,1
Clark Gilmore,Slider,78.1,16/02/2024 18:21,AJ Demastrie,NA,No Swing,BallCalled,98,16/02/2024,18:21:00,1287,4.1,2.46,4,2024-03-08T14:15:00Z,1.9,-13.8,-6.98,-6.51,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-2.48,1.79,0,0,1.9,13.8,Take,NA,0
Clark Gilmore,Fastball,86.9,16/02/2024 18:21,AJ Demastrie,NA,No Swing,BallCalled,99,16/02/2024,18:21:00,2352,3.81,2.74,5,2024-03-08T06:15:00Z,8.4,6.6,-3.39,-1.75,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.49,3.32,9,1,8.4,6.6,Take,NA,0
Clark Gilmore,Fastball,86.4,16/02/2024 18:21,AJ Demastrie,NA,No Swing,BallCalled,100,16/02/2024,18:21:00,2375,3.74,2.67,4.6,2024-03-08T07:00:00Z,5.4,9.1,-5.37,-2,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.05,1.68,2,1,5.4,9.1,Take,NA,0
Clark Gilmore,Fastball,86.9,16/02/2024 18:21,AJ Demastrie,FlyBall,Hit,InPlay,101,16/02/2024,18:21:00,2352,3.81,2.74,5,2024-03-08T06:15:00Z,8.4,6.6,-3.39,-1.75,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.49,3.32,9,1,8.4,6.6,Hit,Fly Ball,1
Jack Metzger,Cutter,80.9,16/02/2024 18:23,Taer Rodriguez,NA,No Swing,BallCalled,102,16/02/2024,18:23:00,1793,4.87,2,4.7,2024-03-08T15:45:00Z,2.4,-2,-7.71,-2.3,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.03,1.48,0,0,2.4,2,Take,NA,0
Jack Metzger,Slider,73,16/02/2024 18:23,Taer Rodriguez,NA,No Swing,BallCalled,103,16/02/2024,18:23:00,1900,5,1.82,4.7,2024-03-08T16:30:00Z,3.7,-1.2,-7.23,-1.03,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.97,2.94,0,0,3.7,1.2,Take,NA,0
Jack Metzger,Cutter,81.5,16/02/2024 18:24,Taer Rodriguez,NA,No Swing,StrikeSwinging,104,16/02/2024,18:24:00,1952,4.69,2.08,5.2,2024-03-08T16:15:00Z,1.5,-0.8,-8.19,-2.91,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.57,0.73,0,0,1.5,0.8,Swing & Miss,NA,0
Jack Metzger,Fastball,88.3,16/02/2024 18:24,Taer Rodriguez,NA,No Swing,StrikeSwinging,105,16/02/2024,18:24:00,2243,4.35,2.03,5.7,2024-03-08T07:30:00Z,5.1,18.5,-7.01,-0.77,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.4,0.75,0,0,5.1,18.5,Swing & Miss,NA,0
Jack Metzger,Cutter,82,16/02/2024 18:24,Taer Rodriguez,GroundBall,Hit,InPlay,106,16/02/2024,18:24:00,1952,4.9,2.01,5,2024-03-08T17:00:00Z,5.6,-0.3,-6.76,-2.83,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.61,1.96,1,1,5.6,0.3,Hit,Ground Ball,1
Jack Metzger,Slider,74.6,16/02/2024 18:25,Taer Rodriguez,NA,No Swing,BallCalled,107,16/02/2024,18:25:00,1910,4.85,1.86,4.7,2024-03-08T16:00:00Z,2.7,-1.6,-8.93,-4.23,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.98,1.11,0,0,2.7,1.6,Take,NA,0
Jack Metzger,Cutter,81.9,16/02/2024 18:25,Zack Casebonne,NA,No Swing,BallCalled,108,16/02/2024,18:25:00,1994,4.81,1.97,5.1,2024-03-08T16:45:00Z,1.4,-0.2,-8.48,-3.67,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.44,0.59,0,0,1.4,0.2,Take,NA,0
Jack Metzger,Fastball,87.5,16/02/2024 18:25,Zack Casebonne,NA,No Swing,BallCalled,109,16/02/2024,18:25:00,2212,4.65,1.73,5.6,2024-03-08T07:15:00Z,7.9,18.3,-5.47,1.14,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.07,2.33,0,0,7.9,18.3,Take,NA,0
Jack Metzger,Fastball,88,16/02/2024 18:25,Zack Casebonne,NA,No Swing,BallCalled,110,16/02/2024,18:25:00,2215,4.71,1.56,5.8,2024-03-08T07:15:00Z,6.8,18.2,-6.21,-0.19,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.32,1.72,1,1,6.8,18.2,Take,NA,0
Jack Metzger,Fastball,88.3,16/02/2024 18:26,Elliot Krewson,NA,No Swing,BallCalled,111,16/02/2024,18:26:00,2229,4.48,1.68,5.7,2024-03-08T07:30:00Z,5.2,18.2,-5.41,-1,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.95,2.36,0,0,5.2,18.2,Take,NA,0
Jack Metzger,Slider,74.5,16/02/2024 18:26,Elliot Krewson,NA,No Swing,BallCalled,112,16/02/2024,18:26:00,1611,4.52,2.04,5,2024-03-08T07:15:00Z,6.1,14.6,-8.1,-2.28,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.42,1.02,0,0,6.1,14.6,Take,NA,0
Jack Metzger,Fastball,87.5,16/02/2024 18:27,Elliot Krewson,NA,No Swing,BallCalled,113,16/02/2024,18:27:00,2210,4.42,1.93,5.6,NA,NA,NA,-4.78,-1.05,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.69,3.13,7,1,NA,NA,Take,NA,0
Jack Metzger,Fastball,88.1,16/02/2024 18:28,Elliot Krewson,NA,No Swing,BallCalled,114,16/02/2024,18:28:00,2227,4.24,2.13,6,2024-03-08T07:00:00Z,9.5,15.9,-5.66,-2.47,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.61,1.46,0,0,9.5,15.9,Take,NA,0
Jack Metzger,Fastball,88.4,16/02/2024 18:28,Tyler  Robinson,NA,No Swing,BallCalled,115,16/02/2024,18:28:00,2205,4.46,1.99,5.8,2024-03-08T07:30:00Z,4.9,17.6,-7.51,-1.19,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.76,0.4,0,0,4.9,17.6,Take,NA,0
Jack Metzger,Cutter,82.4,16/02/2024 18:28,Tyler  Robinson,NA,No Swing,BallCalled,116,16/02/2024,18:28:00,1856,4.6,2.24,5,2024-03-08T17:15:00Z,6.7,1.1,-6.7,-2.44,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.15,1.59,2,1,6.7,1.1,Take,NA,0
Jack Metzger,Undefined,44,16/02/2024 18:29,Tyler  Robinson,NA,No Swing,BallCalled,117,16/02/2024,18:29:00,NA,6.58,0.03,NA,NA,NA,NA,NA,NA,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.56,0.83,0,0,NA,NA,Take,NA,0
Jack Metzger,Fastball,88,16/02/2024 18:29,Tyler  Robinson,LineDrive,Hit,InPlay,118,16/02/2024,18:29:00,2154,4.55,2.11,5.9,2024-03-08T07:15:00Z,5.9,16.9,-6.83,-0.88,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.29,1.09,0,0,5.9,16.9,Hit,Line Drive,1
Clark Gilmore,Slider,76.9,16/02/2024 18:31,Chris Miller,NA,No Swing,BallCalled,119,16/02/2024,18:31:00,2518,4.12,2.69,NA,NA,NA,NA,-7.75,-2.32,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.05,1.79,2,1,NA,NA,Take,NA,0
Clark Gilmore,ChangeUp,77.6,16/02/2024 18:32,Chris Miller,NA,No Swing,BallCalled,120,16/02/2024,18:32:00,1635,4.24,2.52,4.4,2024-03-08T08:15:00Z,-1.8,14.2,-8.46,-3.04,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.67,0.83,0,0,1.8,14.2,Take,NA,0
Clark Gilmore,Slider,76.9,16/02/2024 18:32,Chris Miller,NA,No Swing,BallCalled,121,16/02/2024,18:32:00,2475,4.22,2.44,3.7,2024-03-08T13:00:00Z,-3.6,-6.5,-7.77,-4.46,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.24,1.75,0,0,3.6,6.5,Take,NA,0
Clark Gilmore,Fastball,85.8,16/02/2024 18:32,Chris Miller,NA,No Swing,BallCalled,122,16/02/2024,18:32:00,2225,3.78,2.75,4.9,2024-03-08T07:30:00Z,3.3,14.6,-5.44,0.09,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.49,1.9,0,0,3.3,14.6,Take,NA,0
Clark Gilmore,Fastball,84.8,16/02/2024 18:33,Chris Miller,NA,No Swing,BallCalled,123,16/02/2024,18:33:00,2220,3.83,2.6,4.9,2024-03-08T07:00:00Z,5.9,11.8,-4.89,-3.31,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.59,2.37,0,0,5.9,11.8,Take,NA,0
Clark Gilmore,Slider,77,16/02/2024 18:33,Luke Carroll,NA,No Swing,FoulBall,124,16/02/2024,18:33:00,2510,4.15,2.41,3.8,2024-03-08T13:45:00Z,-1,-7.2,-7.89,-4.2,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.95,1.29,0,0,1,7.2,Foul Ball,NA,0
Clark Gilmore,Fastball,85.1,16/02/2024 18:33,Luke Carroll,NA,No Swing,FoulBall,125,16/02/2024,18:33:00,2249,3.7,2.67,NA,2024-03-08T06:30:00Z,8.6,8.9,-4.58,-1.43,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.47,2.34,6,1,8.6,8.9,Foul Ball,NA,0
Clark Gilmore,Slider,78.9,16/02/2024 18:34,Luke Carroll,GroundBall,Hit,InPlay,126,16/02/2024,18:34:00,2619,4.11,2.63,3.8,2024-03-08T09:45:00Z,-2.9,2.5,-7.68,-2.95,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.42,1.47,0,0,2.9,2.5,Hit,Ground Ball,1
Clark Gilmore,Fastball,85.9,16/02/2024 18:34,Cam Rush,NA,No Swing,BallCalled,127,16/02/2024,18:34:00,2327,3.66,2.96,NA,2024-03-08T06:45:00Z,8.3,12.4,-4.19,-0.17,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.66,2.64,0,0,8.3,12.4,Take,NA,0
Clark Gilmore,Slider,77.3,16/02/2024 18:35,Zack Casebonne,NA,No Swing,BallCalled,128,16/02/2024,18:35:00,1290,4.15,2.65,3.6,2024-03-08T12:30:00Z,-6.2,-5.5,-8,-4.49,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.17,1.59,0,0,6.2,5.5,Take,NA,0
Clark Gilmore,Fastball,86.1,16/02/2024 18:35,Zack Casebonne,NA,No Swing,BallCalled,129,16/02/2024,18:35:00,2218,3.79,2.72,5.1,2024-03-08T07:15:00Z,4.6,12.5,-5.9,-1.98,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.27,1.33,0,0,4.6,12.5,Take,NA,0
Clark Gilmore,Fastball,87.2,16/02/2024 18:36,Zack Casebonne,LineDrive,Hit,InPlay,130,16/02/2024,18:36:00,2282,3.85,2.71,4.9,2024-03-08T06:30:00Z,6.5,7.1,-4.59,-2.98,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.75,2.42,4,1,6.5,7.1,Hit,Line Drive,1
Clark Gilmore,ChangeUp,78,16/02/2024 18:36,Nico Banez,NA,No Swing,BallCalled,131,16/02/2024,18:36:00,1519,4.19,2.55,4.7,2024-03-08T07:45:00Z,1,15.4,-7.71,1.18,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,2.23,1.26,0,0,1,15.4,Take,NA,0
Clark Gilmore,ChangeUp,77.1,16/02/2024 18:37,Nico Banez,NA,No Swing,BallCalled,132,16/02/2024,18:37:00,1595,4.21,2.49,NA,2024-03-08T08:15:00Z,-0.9,13,-8.11,-1.47,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.14,1.21,0,0,0.9,13,Take,NA,0
Clark Gilmore,Fastball,87,16/02/2024 18:37,Nico Banez,NA,No Swing,BallCalled,133,16/02/2024,18:37:00,2278,3.78,2.69,4.9,2024-03-08T07:30:00Z,4.9,15.8,-4.85,0.59,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.79,2.24,0,0,4.9,15.8,Take,NA,0
Clark Gilmore,ChangeUp,77.8,16/02/2024 18:37,Nico Banez,NA,No Swing,BallCalled,134,16/02/2024,18:37:00,1656,4.14,2.58,4.6,2024-03-08T08:30:00Z,-5.3,15.6,-7.22,1.22,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,2.28,2.25,0,0,5.3,15.6,Take,NA,0
Clark Gilmore,Fastball,86.8,16/02/2024 18:38,Nico Banez,NA,No Swing,FoulBall,135,16/02/2024,18:38:00,2239,3.86,2.59,4.9,2024-03-08T06:00:00Z,10.5,5.7,-4.19,-1.77,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.4,2.46,6,1,10.5,5.7,Foul Ball,NA,0
Clark Gilmore,Fastball,87.6,16/02/2024 18:38,Nico Banez,NA,No Swing,BallCalled,136,16/02/2024,18:38:00,2244,3.73,2.65,4.9,2024-03-08T07:00:00Z,5.4,10,-5.69,-1.29,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.52,1.3,0,0,5.4,10,Take,NA,0
Clark Gilmore,ChangeUp,78.3,16/02/2024 18:38,AJ Demastrie,LineDrive,Hit,InPlay,137,16/02/2024,18:38:00,1528,4.05,2.65,4.5,2024-03-08T07:30:00Z,3.2,16.2,-6.6,0.04,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,1.18,1.94,0,0,3.2,16.2,Hit,Line Drive,1
Jack Metzger,Slider,71.3,16/02/2024 18:41,Nathan Cmeyla,NA,No Swing,BallCalled,139,16/02/2024,18:41:00,1876,4.99,1.84,4.4,2024-03-08T13:45:00Z,-1,-7.1,-9.26,-3.92,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.21,1.68,0,0,1,7.1,Take,NA,0
Jack Metzger,Fastball,88.5,16/02/2024 18:41,Nathan Cmeyla,NA,No Swing,BallCalled,140,16/02/2024,18:41:00,2253,4.73,1.85,5.7,2024-03-08T07:45:00Z,3.4,21.5,-6.23,-0.38,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.5,2,1,1,3.4,21.5,Take,NA,0
Jack Metzger,Cutter,81.4,16/02/2024 18:41,Nathan Cmeyla,NA,No Swing,BallCalled,141,16/02/2024,18:41:00,1870,4.81,1.95,5.2,2024-03-08T07:15:00Z,1.1,2.5,-8.2,-3.6,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.64,0.92,0,0,1.1,2.5,Take,NA,0
Jack Metzger,Fastball,88.3,16/02/2024 18:42,Nathan Cmeyla,GroundBall,None,BallCalled,142,16/02/2024,18:42:00,2220,5.01,2.38,5.7,NA,NA,NA,NA,NA,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.32,2.8,9,1,NA,NA,Take,Ground Ball,0
Jack Metzger,Undefined,43.3,16/02/2024 18:42,Nathan Cmeyla,NA,No Swing,BallCalled,143,16/02/2024,18:42:00,1023,7.98,0.82,NA,NA,NA,NA,NA,NA,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.84,0.46,0,0,NA,NA,Take,NA,0
Jack Metzger,Cutter,80.9,16/02/2024 18:42,Nathan Cmeyla,LineDrive,Hit,InPlay,144,16/02/2024,18:42:00,1877,4.57,2.33,4.8,2024-03-08T08:00:00Z,0,2.3,-7.61,-1.64,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.58,1.53,3,1,0,2.3,Hit,Line Drive,1
Jack Metzger,Slider,74.2,16/02/2024 18:43,Jackson Hower,NA,No Swing,BallCalled,145,16/02/2024,18:43:00,1850,4.88,1.8,4.6,2024-03-08T06:15:00Z,5.9,4.3,-6.81,-2.05,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.54,2.91,7,1,5.9,4.3,Take,NA,0
Jack Metzger,Fastball,88.6,16/02/2024 18:43,Jackson Hower,NA,No Swing,BallCalled,146,16/02/2024,18:43:00,2180,4.87,1.66,5.6,2024-03-08T06:45:00Z,11.7,15.9,-4.34,-0.14,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.05,3.07,8,1,11.7,15.9,Take,NA,0
Jack Metzger,Fastball,85.5,16/02/2024 18:44,Jackson Hower,NA,No Swing,BallCalled,147,16/02/2024,18:44:00,2098,4.78,1.77,5.9,2024-03-08T06:45:00Z,11.7,15.1,-5.17,-1.8,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.29,2.45,0,0,11.7,15.1,Take,NA,0
Jack Metzger,Cutter,80,16/02/2024 18:44,Jackson Hower,NA,No Swing,BallCalled,148,16/02/2024,18:44:00,1886,4.9,2.23,4.7,2024-03-08T16:45:00Z,6,-0.6,-5.83,-2.02,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.38,3.06,9,1,6,0.6,Take,NA,0
Jack Metzger,Fastball,87.7,16/02/2024 18:44,Jackson Hower,NA,No Swing,FoulBall,149,16/02/2024,18:44:00,2175,4.42,2.32,5.7,2024-03-08T07:30:00Z,5,17.9,-5.21,-0.81,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.1,2.53,5,1,5,17.9,Foul Ball,NA,0
Jack Metzger,Fastball,88.1,16/02/2024 18:45,Jackson Hower,GroundBall,Hit,InPlay,150,16/02/2024,18:45:00,2208,4.57,1.98,5.8,2024-03-08T07:30:00Z,6.5,19.5,-5.95,-0.26,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.08,1.84,2,1,6.5,19.5,Hit,Ground Ball,1
Jack Metzger,Cutter,80.3,16/02/2024 18:45,Jackson Hower,NA,No Swing,BallCalled,151,16/02/2024,18:45:00,1960,4.97,1.89,5,2024-03-08T15:30:00Z,1.4,-1.3,-8.76,-3.04,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.84,0.6,0,0,1.4,1.3,Take,NA,0
Jack Metzger,Undefined,79.8,16/02/2024 18:45,Luke Carroll,NA,No Swing,FoulBall,152,16/02/2024,18:45:00,1872,4.9,1.92,4.9,2024-03-08T17:15:00Z,3.1,0.3,-7.57,-2.09,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.07,1.56,2,1,3.1,0.3,Foul Ball,NA,0
Jack Metzger,Fastball,88.5,16/02/2024 18:46,Luke Carroll,GroundBall,None,BallCalled,153,16/02/2024,18:46:00,2318,4.88,1.76,5.4,2024-03-08T07:15:00Z,8.1,18.3,-6.12,-0.59,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.48,1.76,1,1,8.1,18.3,Take,Ground Ball,0
Jack Metzger,Cutter,81.5,16/02/2024 18:46,Taer Rodriguez,NA,No Swing,StrikeSwinging,154,16/02/2024,18:46:00,1964,4.91,1.92,4.7,2024-03-08T07:15:00Z,0.9,2,-7.4,-2.99,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.08,1.8,0,0,0.9,2,Swing & Miss,NA,0
Jack Metzger,Slider,74.1,16/02/2024 18:46,Taer Rodriguez,NA,No Swing,StrikeSwinging,155,16/02/2024,18:46:00,943,5.1,1.86,4.7,2024-03-08T17:00:00Z,6.3,-0.4,-8.88,-3.34,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.25,1.14,0,0,6.3,0.4,Swing & Miss,NA,0
Jack Metzger,Slider,76.5,16/02/2024 18:47,Taer Rodriguez,NA,No Swing,BallCalled,156,16/02/2024,18:47:00,1728,5.19,1.55,5.2,2024-03-08T06:45:00Z,9.2,12.9,-8.84,-2.21,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.69,0.45,0,0,9.2,12.9,Take,NA,0
Jack Metzger,Slider,75.3,16/02/2024 18:47,Taer Rodriguez,GroundBall,Hit,InPlay,157,16/02/2024,18:47:00,1892,5.17,1.73,5.2,NA,NA,NA,NA,NA,Out of Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-1.05,1.42,0,0,NA,NA,Hit,Ground Ball,1
Clark Gilmore,Fastball,85.1,16/02/2024 18:50,Kolton Freeman,NA,No Swing,BallCalled,158,16/02/2024,18:50:00,2198,3.87,2.58,5,2024-03-08T06:45:00Z,7.6,9.6,-5.21,-1.58,Inner Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,0.22,1.87,2,1,7.6,9.6,Take,NA,0
Clark Gilmore,Fastball,85.6,16/02/2024 18:50,Kolton Freeman,NA,No Swing,FoulBall,159,16/02/2024,18:50:00,2219,3.85,2.58,NA,2024-03-08T07:00:00Z,6.5,10.5,-4.85,-2.47,Outer Zone,4145f44d-7631-41a9-b126-62e7117dd8bd,-0.75,2.32,4,1,6.5,10.5,Foul Ball,NA,0
